� � � � � � Product ID,� � � � � � Product Name,� � � � � � Price,� � � � � � Discount(%),No. of Sells,� � � � � � City,� � � � � � SKU,Revenue,No of reviews,Country
106166190,Combo Pack Of 2  T-Shirt For Men - T Shirt,344,54% Off,81,Dhaka,106166190_BD-1021100748,27864,11,BD
337931720,Exclusive High Quality T-shirt & 2 Quarter Pants For Man,272,22% Off,50,Dhaka,337931720_BD-1649951708,13600,10,BD
337921235,Exclusive High Quality T-shirt & 2 Quarter Pants For Man,285,19% Off,11,Dhaka,337921235_BD-1649913424,3135,5,BD
325531391,BLACK COLOR LONG SLEEVE FASHANABLE EXCLUSIVE MENS T-SHIRT,170,51% Off,63,Dhaka,325531391_BD-1561435048,10710,6,BD
324913147,Fashionable Full Sleeve Cotton Casual T-Shirt For Men - Soft & Comfortable - Perfect for All Season,346,31% Off,36,Dhaka,324913147_BD-1556142092,12456,4,BD
328375408,Combo T-Shirt & Short Pant - T Shirt For Man,360,40% Off,N/A,Dhaka,328375408_BD-1602468305,#VALUE!,1,BD
177234981,Sky Blue Fashion Tops Ladies Short Sleeve Casual Girl's Print Cotton new T-Shirt For women - T Shirt For Women,157,61% Off,206,Dhaka,177234981_BD-1117168090,32342,37,BD
163122094,Badminton white Half sleeve T-Shirt - T Shirt For Man - T Shirt For Man,122,65% Off,141,Dhaka,163122094_BD-1095510452,17202,8,BD
284195618,Artcell Printed Men's Half - Sleeve & Round Neck T-Shirt - Custom Fit for Summer,87,57% Off,617,Dhaka,284195618_BD-1278423197,53679,50,BD
328271919,LONG SLEEVE COTTIN WHITE COLOR MENS T-SHIRT,120,70% Off,N/A,Dhaka,328271919_BD-1601923860,#VALUE!,A,BD
335506556,Gift combo premium quality full t-shirt set for men,899,40% Off,N/A,Dhaka,335506556_BD-1631437275,#VALUE!,1,BD
274358289,BLACK & WHITE COLOR Full Sleeve Round Neck CASUAL T-SHIRT FOR MEN - Comfortable and Stylish Wear,141,53% Off,7,Dhaka,274358289_BD-1300813710,987,1,BD
314045308,Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men,225,44% Off,5,Dhaka,314045308_BD-1409638200,1125,A,BD
319337574,Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men,240,52% Off,N/A,Dhaka,319337574_BD-1465316702,#VALUE!,1,BD
313401511,Premium Stylish T-Shirt - Comfortable and Soft Fabrics for Men - Half Sleeve & Round Collar,153,80% Off,60,Dhaka,313401511_BD-1405212708,9180,10,BD
318544153,Pera nai Chill// Printed Casual T-Shirt//Tshirt For Men,99,50% Off,18,Dhaka,318544153_BD-1453187903,1782,1,BD
326567409,Best Quality Casual T-shirt's for men,79,74% Off,16,Dhaka,326567409_BD-1575911439,1264,2,BD
325464396,New Styile Full Sleeve t-shirt for Men,320,20% Off,29,Dhaka,325464396_BD-1561198375,9280,3,BD
310774046,L Death Note Exclusive Anime Black Cotton T-shirt For Men,270,16% Off,7,Khulna,310774046_BD-1393713132,1890,1,BD
124767225,Mens Crew neck t-shirt - T Shirt For Man,180,67% Off,10,Dhaka,124767225_BD-1044984859,1800,2,BD
164226753,Printed Cotton Full Sleeve T-Shirt for Men - Round Neck and Effortlessly Stylish - For All Season,250,N/A,33,Dhaka,164226753_BD-1096908110,8250,3,BD
226462403,smart quality full sleeve tshirt for men-,195,51% Off,15,Dhaka,226462403_BD-1170994039,2925,1,BD
223169983,Aiways smile Short Sleeve T-shirt For Man,96,36% Off,1400,Dhaka,223169983_BD-1169310717,134400,127,BD
297939034,Texpark King T Shirt For Men (Ts-202),249,38% Off,22,Dhaka,297939034_BD-1321874733,5478,1,BD
133266863,Men'S Regular Solid Color Cotton T-Shirt For Summer - T Shirt For Man,250,17% Off,47,Dhaka,133266863_BD-1054890535,11750,4,BD
344003257,White Combo T-Shirts & Pants for Men - Stylish Matching Sets - Easy to Use And Maintain - Comfortable and Fashionable T-Shirts and Pants,285,29% Off,10,Dhaka,344003257_BD-1678235791,2850,A,BD
325324266,Texpark'S Stylish T-Shirt For Men- Time (TS-230),249,38% Off,58,Dhaka,325324266_BD-1560674421,14442,10,BD
324296455,High Quality  Printed New Stylish  Full Sleeve T-Shirt For Men,220,60% Off,37,Dhaka,324296455_BD-1552321340,8140,6,BD
298346925,SMUG Premium T-shirt and Trouser Combo - Fabric soft and comfortable - Combo set,679,48% Off,137,Dhaka,298346925_BD-1565295424,93023,22,BD
294894563,over size  drop shulder T shirt for mans/woman,350,46% Off,9,Dhaka,294894563_BD-1304444206,3150,2,BD
278338121,Chawata Jokhon Rober Kache ISLAMIC Casual Half Sleeve T-Shirt For Men's - T Shirt,125,52% Off,853,Dhaka,278338121_BD-1260433541,106625,66,BD
275124012,Akatsuki Naruto Anime Black Cotton T-shirt For Men - Anime T-shirts For Men,270,10% Off,85,Khulna,275124012_BD-1252544153,22950,15,BD
271265244,Happiness // Printed Casual T-Shirt//shirt For Men,99,50% Off,91,Dhaka,271265244_BD-1243001521,9009,7,BD
270464736,Hacker Printed Casual T-Shirt - Make a Statement with Trendy Fashion and Comfortable Casual Style,97,51% Off,269,Dhaka,270464736_BD-1242181058,26093,30,BD
231700667,White Color Stylist Printed Cotton Full Sleeve T-Shirt (Set) For Men - Genji - Stay Stylish and Comfortable in this Set,500,23% Off,270,Dhaka,231700667_BD-1174821955,135000,26,BD
227603411,Black And White Cotton Half Sleeve T Shirt For Men-Ero Blue,169,62% Off,114,Dhaka,227603411_BD-1171687286,19266,11,BD
216825773,Full Hata t-shirts men's spring autumn long sleeve fashion Water Color design slim casual men's Tshirts t breathable mens t shirts - T Shirt,225,N/A,357,Dhaka,216825773_BD-1165013620,80325,26,BD
149680671,Black & Ass Cotton Full Sleeve Casual T-shirt For Men - T Shirt For Man - T Shirt For Man - T Shirt - T Shirt For Man,175,65% Off,67,Dhaka,149680671_BD-1076048145,11725,9,BD
148820728,Exclusive T-Shirt For Men - Fabric Soft and Comfortable - Round Neck Casual Wear for Sporty Fashion,244,62% Off,12900,Dhaka,148820728_BD-1148919594,3147600,1915,BD
344130535,Best Quality Casual T-shirt's for men,96,48% Off,6,Dhaka,344130535_BD-1678533761,576,1,BD
335554805,Whimsical Understated -Craftsmanship and Trendy -Stream Rap T Shirt For Man Ii Printed Casual T Shirt- Progressively Better,95,52% Off,238,Dhaka,335554805_BD-1632092370,22610,13,BD
331219038,New Desing Soft & Comfortable T Shirt  Rose Pattern Print Men's Comfy T-shirt,,,,,,,,
310765927,Chainsaw Man Exclusive Anime Black Cotton T-shirt For Men,267,17% Off,13,Khulna,310765927_BD-1393719893,3471,2,BD
233841935,Smart Quality Cotton Half Sleeve T-Shirt For Smart Ladies- - T Shirt For Women - T Shirt,170,66% Off,12,Dhaka,233841935_BD-1176642061,2040,5,BD
407119212,Ladies trendy stylish fashion tops short sleeve casual t-shirt for girls,186,47% Off,25,Dhaka,407119212_BD-2017685890,4650,4,BD
275236466,Best quality cotton emoji T-shirt for men,109,64% Off,52,Dhaka,275236466_BD-1252829360,5668,5,BD
388848056,Hot Collection Angelic T-shirt Angelic Pant (set) For Man,460,63% Off,160,Dhaka,388848056_BD-1938230790,73600,12,BD
354885346,Woman Summer Wear Printed T-shirt and Trouser Set - Fashionable and Comfortable for All Seasons,393,32% Off,251,Dhaka,354885346_BD-1918296385,98643,31,BD
320177390,Half Sleeve Chinese Printed Microfibre Tshirts for Women and girls,114,54% Off,134,Dhaka,320177390_BD-1478585409,15276,18,BD
342836872,Relax   Maroon Fashionable New Desing Digital printed Boys T-shirt/ Tshirt For Men/ T-shirt,99,50% Off,48,Dhaka,342836872_BD-1672802261,4752,3,BD
266344389,Full Rock On with the Warfaze T-Shirt For Man Half Sleeve - Round Neck Casual Wear for Music Enthusiasts,96,52% Off,188,Dhaka,266344389_BD-1238072981,18048,20,BD
368059815,White Fashionable Tops Ladies Short Sleeve Casual Girls Print New T-Shirt For Women,135,18% Off,91,Dhaka,368059815_BD-1837354696,12285,1,BD
215332300,Short Sleeve T-shirt For Man,96,36% Off,1000,Dhaka,215332300_BD-1163901210,96000,77,BD
409271549,Stylish T-Shirt Comfortable And Soft Wear - Tshirt For Men,96,52% Off,N/A,Dhaka,409271549_BD-2023606519,#VALUE!,2,BD
322258009,T-Gallery Casual T-shirts Half Sleeve - Round Neck Ideal for All Season,70,30% Off,7,Dhaka,322258009_BD-2018904217,490,1,BD
314021379,Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men,250,37% Off,N/A,Dhaka,314021379_BD-1409548845,#VALUE!,A,BD
346223010,Black Cotton Combo T-Shirt & trouser Pant For Man,360,55% Off,26,Dhaka,346223010_BD-1694270508,9360,4,BD
348281767,Mens Premium Blank T-shirt - Bottle Green color,179,67% Off,26,Dhaka,348281767_BD-1708048487,4654,5,BD
324746567,Premium Quality - Exclusive Cotton full Sleeve T Shirt For Men - T Shirt - Modern - Choice Expression - Winter Soft Comfortable T-Shirt for Man,165,63% Off,7,Dhaka,324746567_BD-1555098466,1155,A,BD
356005971,ZenFab Premium Mens Solid Color T-shirt (Half Sleeve)-Olive Oasis,400,16% Off,N/A,Dhaka,356005971_BD-1751883780,#VALUE!,1,BD
343871233,New Fashion Ladies Short Sleeve Jersey T-Shirt High Quality - Kitty,199,64% Off,185,Dhaka,343871233_BD-1677217623,36815,11,BD
215149554,Combo - Stylish Half-Sleeve T-Shirt & Trouser SET,531,75% Off,35,Dhaka,215149554_BD-1678281634,18585,6,BD
294639231,Best Quality Victory Day T-Shirt for Men - Patriotic Style Suitable for National Celebrations and Moderate Weather,159,47% Off,24,Dhaka,294639231_BD-1303931332,3816,A,BD
300408402,Megi Tshirt For Men,167,74% Off,10,Dhaka,300408402_BD-1334676330,1670,3,BD
266280203,Keep Smile  T-Shirt For Man| Half Sleeve T Shirt For Men,96,52% Off,41,Dhaka,266280203_BD-1238013422,3936,7,BD
325177123,Stylish Comfort for Every Occasion in Navy Blue Premium Quality Full Sleeve T-Shirt for Men,211,65% Off,7,Dhaka,325177123_BD-1559470599,1477,2,BD
339056895,Ensemble Yourself - Highly Durable - Premium T-shirt Fabric soft and comfortable - Sustainable Choice - Understated Sophistication,99,50% Off,N/A,Dhaka,339056895_BD-1660636077,#VALUE!,A,BD
271263245,Smile // Printed Casual T-Shirt// T-Shirt,95,52% Off,58,Dhaka,271263245_BD-1243001273,5510,6,BD
314048007,Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men,250,37% Off,6,Dhaka,314048007_BD-1409642013,1500,1,BD
328583642,Navy Blue Premium Muscle Fit Plain Jersey & Cotton T-Shirt For Men - Fashion | T-Shirts For Men | Men's Wear,69,72% Off,5,Dhaka,328583642_BD-1603238498,345,1,BD
272278132,Best Quality Casual Smile T-Shirt for Men - Elevate Your Style with a Cool and Comfortable Wardrobe Essential,79,61% Off,80,Dhaka,272278132_BD-1245886566,6320,2,BD
323914130,Best Quality Casual T-shirt's for men,109,46% Off,N/A,Dhaka,323914130_BD-1546482563,#VALUE!,1,BD
311546582,Men's Cotton Half Sleeve & Round Neck T-Shirt - Comfortable and Soft Fabrics for Men,137,45% Off,69,Dhaka,311546582_BD-1398365323,9453,2,BD
325176431,Black Premium Quality Comfort Style with Full Sleeve Round Neck T-Shirt For Men - Comfort for Everyday Wear,255,57% Off,105,Dhaka,325176431_BD-1559478526,26775,14,BD
322250669,T-Gallery Casual T-Shirts Half Sleeve - Embrace Casual Comfort with Stylish Half-Sleeve Designs,70,30% Off,N/A,Dhaka,322250669_BD-2018853875,#VALUE!,A,BD
275688951,best quality t-shirt for men,79,61% Off,24,Dhaka,275688951_BD-1253840674,1896,2,BD
312794613,Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men,299,40% Off,N/A,Dhaka,312794613_BD-1403207020,#VALUE!,A,BD
312958793,Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men,250,44% Off,N/A,Dhaka,312958793_BD-1403559705,#VALUE!,1,BD
330544964,Blue Color Cotton Long Sleeve Exclusive Men's T- Shirt .,154,56% Off,18,Dhaka,330544964_BD-1610718426,2772,1,BD
314013993,Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men,235,41% Off,N/A,Dhaka,314013993_BD-1409538275,#VALUE!,A,BD
272009129,sob politics // Printed Casual T-Shirt/,99,50% Off,36,Dhaka,272009129_BD-1244603719,3564,3,BD
312800568,Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men,299,40% Off,9,Dhaka,312800568_BD-1403210650,2691,2,BD
321269901,T-gallery Casual T-Shirts Half Sleeve,70,30% Off,N/A,Dhaka,321269901_BD-2017151203,#VALUE!,A,BD
351504317,Best Quality Casual solid T-shirt's for men- tshirt,90,77% Off,N/A,Dhaka,351504317_BD-1724205620,#VALUE!,A,BD
411749343,bristi Premium Quality - stylish new T Shirt - Casual Exclusive half Sleeve T Shirt For Men - T Shirt,92,49% Off,N/A,Dhaka,411749343_BD-2037283736,#VALUE!,A,BD
101216999,Blue Cotton T-shirt For Men,160,60% Off,15,Dhaka,101216999_BD-1015214950,2400,2,BD
339636473,Summer White Printed Combo Set Half Sleeve T-Shirt & Quarter Pant For Men - T Shirt & Pant For Boys,384,41% Off,62,Dhaka,339636473_BD-1663535058,23808,5,BD
325752379,BLACK  COLOR COTTON LONG SLEEVE T- SHORT FOR MEN .,139,60% Off,7,Dhaka,325752379_BD-1564943048,973,A,BD
322949818,CHa  Printed Casual Printed T SHirt For Men,99,34% Off,6,Dhaka,322949818_BD-1531638208,594,1,BD
299414093,Black Cotton Combo T-Shirt & 2Quarter Pant For Man - T Shirt For Man - T Sirt,296,26% Off,74,Dhaka,299414093_BD-1329805949,21904,8,BD
344450342,New  Sleeve-less Combo All Black T-shirt and 2 Quarter Pants for Men,259,53% Off,6,Dhaka,344450342_BD-1681879028,1554,A,BD
322248725,T-Gallery Casual T-Shirts Half Sleeve Round Neck - Comfortable and Stylish T Shirt for Men - Suitable for All Season,70,30% Off,15,Dhaka,322248725_BD-2018916282,1050,A,BD
348024423,White Cotton Short  T-Shirt For Man - T Shirt,90,64% Off,14,Dhaka,348024423_BD-1705278885,1260,1,BD
105646085,Nit Casual Short Sleeve T-Shirt - White - T Shirt For Man,229,56% Off,97,Dhaka,105646085_BD-1020522482,22213,13,BD
321274872,T-gallery Casual T-Shirts Half Sleeve,70,30% Off,7,Dhaka,321274872_BD-2017203808,490,A,BD
232354871,Cotton Drop Shoulder  Half  Sleeve T-Shirt For Men - T Shirt For Man - গেঞ্জি ছেলেদের,235,61% Off,21,Dhaka,232354871_BD-1175253111,4935,2,BD
226505168,Fashion Short Sleeve  T-Shirt For Man - T Shirt,144,52% Off,24,Rangpur,226505168_BD-1171005259,3456,4,BD
256252323,Grey Color Cotton Half Sleeve T-Shirt For Men's,137,82% Off,N/A,Dhaka,256252323_BD-1204527066,#VALUE!,1,BD
342886139,Stylish Casual T-Shirt for men,115,42% Off,N/A,Dhaka,342886139_BD-1672874149,#VALUE!,A,BD
328374524,Black Combo T-Shirt & Short Pant For Man,360,40% Off,27,Dhaka,328374524_BD-1602470058,9720,4,BD
121292499,Jersey Half Sleeve T-Shirt for Men,110,44% Off,10,Dhaka,121292499_BD-1048620040,1100,3,BD
167290274,Stylish Cotton Round Neck T-shirt for Men,106,81% Off,N/A,Dhaka,167290274_BD-1100986049,#VALUE!,A,BD
411445079,Premium Quality Drop Shoulder T-Shirt For Men,230,74% Off,N/A,Dhaka,411445079_BD-2035001936,#VALUE!,A,BD
344003221,Black Combo T-Shirts & Pants for Men - Stylish Matching Sets - Easy to Use And Maintain - Comfortable and Fashionable T-Shirts and Pants,285,29% Off,11,Dhaka,344003221_BD-1678238924,3135,A,BD
261473427,Effortless and Affordable Style for Your Everyday Look - T Shirt For Man,70,30% Off,5,Dhaka,261473427_BD-2014991988,350,A,BD
230601009,High Quality White Cotton T-Shirt & 2 Quarter Pants For Man - Tshirt For Men - T Shirt For Man - T Shirt For Man,273,9% Off,738,Dhaka,230601009_BD-1402322684,201474,72,BD
167694770,Grey Print Cotton Short Sleeve T-Shirt For Men - T Shirt For Man - T Shirt,185,54% Off,35,Dhaka,167694770_BD-1101506210,6475,6,BD
326242932,Best Quality Casual T-shirt's for men,89,56% Off,5,Dhaka,326242932_BD-1573273854,445,A,BD
299430622,Black Cotton Combo T-Shirt & trouser Pant For Man-Black T-shirt and Pant for men - T Shirt,439,27% Off,42,Dhaka,299430622_BD-1329906420,18438,7,BD
160662593,Premium Quality - Black Cotton Long Sleeve T-shirt For Men .,182,42% Off,48,Dhaka,160662593_BD-1092518879,8736,3,BD
375056635,premium quality t-shirt for men's,250,55% Off,5,Dhaka,375056635_BD-1876865454,1250,A,BD
347029335,Summer Combo 2pcs Set - Round Neck and Half/Short Sleeve T-Shirt & Quarter Pant for Men Combo Set – Half/Short Hata T Shirt & Short Pant | Two Pieces Combo Set | Black | Bhuyan Factory,300,40% Off,1500,Dhaka,347029335_BD-1696935177,450000,85,BD
279780601,Manfare's Premium Solid T Shirt Combo (MF-458),1019,32% Off,62,Dhaka,279780601_BD-1265137421,63178,10,BD
245084943,Superlative Versatile -Choice and Remark -Sort T-Shirt For Unisex Bts - T Shirt For Man - T Shirt For Man - T Shirt-,120,37% Off,484,Dhaka,245084943_BD-1188862610,58080,67,BD
228385534,Pink &White Fashionable Tops Ladies Short Sleeve Casual Girls Print  New T-Shirt For Women,157,47% Off,2000,Dhaka,228385534_BD-1172233505,314000,271,BD
220797736,BLACK COLOUR COTTON SHORT SLEEVE CASUAL T-SHART FOR MEN.,152,46% Off,3100,Dhaka,220797736_BD-1167905029,471200,351,BD
179868570,Manfare's Premium Solid T Shirt - White - MF-437,359,35% Off,4000,Dhaka,179868570_BD-1121012778,1436000,666,BD
411572286,New T-shirt For men - Very soft,99,50% Off,N/A,Dhaka,411572286_BD-2036102830,#VALUE!,A,BD
342838330,T-shirt comfortble To Wear New - T Shirt For Man,99,51% Off,5,Dhaka,342838330_BD-1672797619,495,2,BD
337744058,White Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men,160,20% Off,117,Dhaka,337744058_BD-1648600890,18720,8,BD
220974557,Jecker Half Sleeve Stylish Menz Tshirt,115,42% Off,37,Dhaka,220974557_BD-1168008451,4255,5,BD
184390940,Bachelor Point T-Shirt-White - Genji,280,N/A,22,Dhaka,184390940_BD-1129285898,6160,4,BD
127906621,Bangladesh Patriotic T-Shirt - T Shirt For Man - T Shirt,299,N/A,129,Dhaka,127906621_BD-1047842674,38571,15,BD
346210845,Black T-Shirt And 2 Quarter Pant For Men,277,31% Off,19,Dhaka,346210845_BD-1694244901,5263,2,BD
336576763,Randy Orton RKO  Exclusive WWE Black Cotton T-shirt For Men,267,17% Off,20,Khulna,336576763_BD-1639200708,5340,2,BD
346126525,White printed new Exclusive Summer Combo T-Shirt & Pant - T Shirt For Man - T Shirt For Man,268,68% Off,33,Dhaka,346126525_BD-1693620153,8844,3,BD
322246927,Casual T-Shirt By T-gallery - Half Sleeve & Round Neck - Soft & Comfortable - Perfect for All Season,70,30% Off,N/A,Dhaka,322246927_BD-2018839607,#VALUE!,A,BD
296006075,Cotton Drop Shoulder  Half  Sleeve T-Shirt For Men,190,62% Off,N/A,Dhaka,296006075_BD-1309788701,#VALUE!,1,BD
314045275,Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men,250,37% Off,N/A,Dhaka,314045275_BD-1409626970,#VALUE!,A,BD
343726300,New T shirt -Febric soft and comfortable to wear - T Shirt For Man,75,50% Off,14,Dhaka,343726300_BD-1676691235,1050,A,BD
149092997,Cotton Full Sleeve T Shirt For Men,270,53% Off,95,Dhaka,149092997_BD-1219156620,25650,3,BD
346215754,Black T-Shirt And 2 Quarter Pant For Men,277,31% Off,7,Dhaka,346215754_BD-1694267342,1939,1,BD
321275729,T-gallery Casual T-Shirts Half Sleeve,70,30% Off,N/A,Dhaka,321275729_BD-2017149745,#VALUE!,A,BD
321279221,T-gallery Casual T-Shirts Half Sleeve,70,30% Off,N/A,Dhaka,321279221_BD-2017186598,#VALUE!,A,BD
339197396,New Design Fashionable Round Neck T-shirt for Women and girls,99,50% Off,29,Dhaka,339197396_BD-1661824991,2871,5,BD
344118486,White Combo  T-Shirt And 2 Quarter Pant For Men..,285,29% Off,5,Dhaka,344118486_BD-1678515335,1425,A,BD
346406435,Experience Comfort and Style High Quality Cotton & Polyester T-shirt- Durable and Easy to Maintain - Shirt + 2 Quarter Pants Set for Men,366,39% Off,7,Dhaka,346406435_BD-1695747441,2562,2,BD
344000399,White Combo T-Shirts & Pants for Men - Stylish Matching Sets - Easy to Use And Maintain - Comfortable and Fashionable T-Shirts and Pants,285,29% Off,11,Dhaka,344000399_BD-1678244403,3135,A,BD
324793788,Black Full Sleeve T-Shirt for Men - Classic Wardrobe Staple for Versatile Looks - perfect for everyday wear,240,40% Off,10,Dhaka,324793788_BD-1555399571,2400,2,BD
321272867,T-gallery Casual T-Shirts Half Sleeve,70,30% Off,N/A,Dhaka,321272867_BD-2017207211,#VALUE!,A,BD
200197699,Menz Comfortable  cooton Tshirt,114,85% Off,N/A,Dhaka,200197699_BD-1147462705,#VALUE!,A,BD
276090470,Navy Blue Full  Sleeve T Shirt For Men - T Shirt,250,37% Off,6,Dhaka,276090470_BD-1254722576,1500,4,BD
344468157,Blue Full Sleeve T Shirt For Men,158,37% Off,N/A,Dhaka,344468157_BD-1682018709,#VALUE!,A,BD
321326736,T-gallery Casual T-Shirts Half Sleeve,70,30% Off,N/A,Dhaka,321326736_BD-2018847991,#VALUE!,A,BD
